timestamp,state,arduino_duration,motor_1_position,motor_2_position,I_ivp_1,V_ivp_1,P_ivp_1,t_relative
1636040966.418654,1111,0.339,0,180,0.000,2.299,0.000,14.372509956359863
1636040968.560628,1111,2.141,5,0,-0.003,2.016,0.000,16.51448392868042
1636040968.9013271,1111,0.338,5,5,-0.003,2.013,0.000,16.855183124542236
1636040969.24095,1111,0.339,5,10,-0.001,2.014,0.000,17.19480609893799
1636040969.5816598,1111,0.339,5,15,-0.003,2.045,0.000,17.535515785217285
1636040969.925187,1111,0.339,5,20,-0.001,2.055,0.000,17.879043102264404
1636040970.265017,1111,0.339,5,25,-0.003,2.078,0.000,18.218873023986816
1636040970.6044438,1111,0.339,5,30,-0.001,2.092,0.000,18.558299779891968
1636040970.949161,1111,0.340,5,35,-0.001,2.110,0.000,18.903017044067383
1636040971.289174,1111,0.339,5,40,-0.003,2.119,0.000,19.243030071258545
1636040971.629365,1111,0.339,5,45,-0.003,2.131,0.000,19.583220958709717
1636040971.973247,1111,0.340,5,50,0.001,2.151,0.000,19.92710304260254
1636040972.313969,1111,0.338,5,55,-0.001,2.160,0.000,20.26782488822937
1636040972.6529589,1111,0.339,5,60,0.000,2.185,0.000,20.606814861297607
1636040972.993741,1111,0.339,5,65,-0.001,2.196,0.000,20.94759702682495
1636040973.332403,1111,0.339,5,70,-0.001,2.243,0.000,21.286258935928345
1636040973.677933,1111,0.339,5,75,0.000,2.261,0.000,21.631788969039917
1636040974.0169652,1111,0.338,5,80,0.001,2.331,0.000,21.970821142196655
1636040974.356823,1111,0.338,5,85,0.000,2.329,0.000,22.310678958892822
1636040974.696954,1111,0.338,5,90,0.001,2.400,0.000,22.65081000328064
1636040975.0369868,1111,0.338,5,95,0.000,2.400,0.000,22.990842819213867
1636040975.376836,1111,0.338,5,100,0.000,2.434,0.000,23.330692052841187
1636040975.7175198,1111,0.339,5,105,0.001,2.459,0.000,23.67137575149536
1636040976.0616488,1111,0.339,5,110,0.000,2.473,0.000,24.015504837036133
1636040976.40124,1111,0.339,5,115,0.001,2.480,0.000,24.355096101760864
1636040976.740448,1111,0.340,5,120,0.003,2.490,0.000,24.6943039894104
1636040977.085417,1111,0.339,5,125,0.003,2.487,0.000,25.039273023605347
1636040977.424704,1111,0.339,5,130,0.003,2.491,0.000,25.378560066223145
1636040977.765298,1111,0.339,5,135,0.003,2.487,0.000,25.719153881072998
1636040978.108348,1111,0.339,5,140,0.004,2.483,0.000,26.062203884124756
1636040978.448425,1111,0.340,5,145,0.001,2.455,0.000,26.402281045913696
1636040978.789184,1111,0.339,5,150,0.001,2.439,0.000,26.743040084838867
1636040979.132985,1111,0.339,5,155,0.000,2.435,0.000,27.086841106414795
1636040979.472411,1111,0.340,5,160,0.000,2.406,0.000,27.42626690864563
1636040979.8124008,1111,0.339,5,165,0.000,2.399,0.000,27.76625680923462
1636040980.1567569,1111,0.339,5,170,0.000,2.364,0.000,28.110612869262695
1636040980.496213,1111,0.340,5,175,0.001,2.349,0.000,28.450068950653076
1636040980.837389,1111,0.339,5,180,0.000,2.329,0.000,28.791244983673096
1636040982.983923,1111,2.141,10,0,-0.003,2.029,0.000,30.93777894973755
1636040983.322859,1111,0.340,10,5,-0.001,2.025,0.000,31.27671504020691
1636040983.662504,1111,0.339,10,10,-0.003,2.031,0.000,31.61635994911194
1636040984.006371,1111,0.340,10,15,-0.001,2.069,0.000,31.960227012634277
